id,price_doc
32393,5892349.069418583
32394,4286284.444468301
32395,4418849.9427508265
32396,4288635.777545735
32397,7070159.908401322
32398,6585955.076470533
32399,9044332.990473311
32400,6750020.918296954
32401,5761242.582936719
32402,3450462.020359858
32403,10646059.059672477
32404,5615444.048318106
32405,11880467.57732058
32406,13863736.373636406
32407,6490321.130465212
32408,4928946.775062815
32409,12834074.539983196
32410,5736254.822919008
32411,5892349.069418583
32412,7726643.735762258
32413,11819472.964054307
32414,10863935.936921641
32415,4856646.750693631
32416,8397531.515063416
32417,5807840.199184918
32418,5245788.255448666
32419,6666915.729946033
32420,7430983.1798469
32421,1703273.8425820202
32422,4877743.199784111
32423,6157449.96489134
32424,5889713.901522648
32425,3776725.4203707115
32426,10214236.103987558
32427,9307731.995001879
32428,5720589.675738941
32429,9025366.234324964
32430,2949607.5762596214
32431,9432175.729317658
32432,8757597.787545053
32433,2942176.818030785
32434,11346554.630024819
32435,6077338.849913322
32436,8371462.089855188
32437,9379824.952775635
32438,5554957.412882915
32439,4830027.677566769
32440,6683994.485278205
32441,3930434.0171841886
32442,7596259.6230275715
32443,6160468.263938101
32444,5091532.088734378
32445,6270529.641668195
32446,6629154.058959834
32447,10182394.346917238
32448,5220798.069311509
32449,10670512.538177703
32450,6979673.666599786
32451,10165170.707411423
32452,6362074.293671843
32453,4991894.852858452
32454,4522857.498167077
32455,10075827.215276737
32456,6222043.990082374
32457,5365573.069034234
32458,8145078.7399730915
32459,8055869.7716944255
32460,7199399.143418548
32461,12072567.781327184
32462,14456678.895063588
32463,4857552.258524679
32464,11288002.073750943
32465,4585335.080238231
32466,8484426.791130707
32467,5219935.584313625
32468,8219195.96939806
32469,10037831.915988417
32470,10439452.769982278
32471,17369876.083282825
32472,5332581.544119421
32473,6746787.989421775
32474,4485568.935604382
32475,10464296.347824551
32476,4470242.9643221125
32477,3132245.5887835426
32478,6858369.377589377
32479,4888133.846421819
32480,9285559.204094466
32481,5384990.372772919
32482,4505935.210034623
32483,8038299.87387315
32484,11319690.902029732
32485,10609222.392061565
32486,6251546.621461946
32487,6225662.960354268
32488,10842170.752725862
32489,11899070.548918793
32490,4452207.950719793
32491,7014497.06860186
32492,8338067.128966446
32493,5807494.976384576
32494,5786395.276054198
32495,6437736.166606485
32496,4034470.15321763
32497,6859725.450893734
32498,10954001.261574961
32499,11806111.09128268
32500,4290420.802246168
32501,6843806.113623921
32502,6666239.582215247
32503,4873205.157279275
32504,4305965.267468304
32505,5602535.378325597
32506,6125657.660322195
32507,3161791.964067632
32508,7598357.021235773
32509,4565319.634744691
32510,12947331.762999218
32511,6256220.7485870775
32512,4285411.669504822
32513,4636108.436643386
32514,5393597.092470189
32515,7114566.920605632
32516,8160143.933014353
32517,10294270.440852666
32518,3942026.266328189
32519,3776725.4203707115
32520,1742325.9765389268
32521,6333002.403485027
32522,5273765.792811059
32523,5888470.023309905
32524,6144688.8883988485
32525,4714585.866799216
32526,9065077.35574734
32527,8532939.90299579
32528,4188329.663019131
32529,5688698.765399958
32530,5739819.8704119725
32531,6225662.960354268
32532,13329755.293629019
32533,5824304.4839158235
32534,4818048.314188333
32535,5337317.713771091
32536,13195228.718576398
32537,5022925.550592436
32538,7611588.534941536
32539,3967255.656416701
32540,7544824.462097961
32541,8924238.79909228
32542,6613453.789344456
32543,8356685.208512025
32544,4418849.9427508265
32545,4877793.69912203
32546,11712123.494064514
32547,5618905.645423386
32548,3847447.767939103
32549,2657508.4673771714
32550,5741022.26299227
32551,4768772.342226361
32552,7244167.8286851905
32553,6556643.364872947
32554,10729536.166223032
32555,10895722.956002798
32556,9241326.630006256
32557,3205553.46426571
32558,5241489.595501374
32559,5403417.166745637
32560,5653707.825564812
32561,5138647.504494169
32562,7970126.994352598
32563,6844726.717201956
32564,4869074.575178826
32565,7851979.1479406925
32566,4145379.1443814375
32567,4671552.270959627
32568,7879098.902890096
32569,6900189.558409747
32570,4646199.783636766
32571,6779328.407576706
32572,6858369.377589377
32573,8222622.093290379
32574,8803959.364373844
32575,7414494.953365074
32576,6578184.651704369
32577,4415070.642540487
32578,5665937.5400420735
32579,8147633.716010682
32580,5300425.374909771
32581,4919403.220352903
32582,7592679.387783303
32583,8575370.849086812
32584,4256060.419275372
32585,3985345.2362878392
32586,5717568.225378381
32587,6063532.160433366
32588,5341327.492558544
32589,3144716.0913256835
32590,9541893.887562625
32591,7930356.515022559
32592,5245390.143166533
32593,2636190.728751655
32594,5118469.690213616
32595,5022925.550592436
32596,8242023.150300617
32597,8319143.139044645
32598,7566093.604008161
32599,4141664.438282199
32600,7374078.649861801
32601,6236911.598679788
32602,6963960.781271802
32603,6468043.71784008
32604,4715032.857363039
32605,4107230.715694611
32606,4522696.594456786
32607,8378884.81949135
32608,8441808.074045634
32609,8166839.810748135
32610,6669686.666844565
32611,5212670.433863116
32612,3809889.3853968573
32613,5480422.887200194
32614,10116147.274257476
32615,6300450.490593178
32616,8520582.836533396
32617,9229528.162388908
32618,5572357.806861239
32619,5031137.762141607
32620,7194103.585198168
32621,5141737.468742365
32622,12632508.396098472
32623,7690657.67094926
32624,10394627.264283774
32625,8050600.983950068
32626,6383529.161992984
32627,7353099.656095936
32628,13863736.373636406
32629,9071973.247777727
32630,6339353.443008929
32631,5230095.594030769
32632,6536635.481063665
32633,6921043.097083713
32634,5392635.518452441
32635,8968762.041315576
32636,4854767.726851057
32637,8101929.531245979
32638,5335761.910918278
32639,8940406.971389953
32640,7267643.310348438
32641,5218689.605157734
32642,6583796.828755056
32643,9612420.101869147
32644,5907824.782236168
32645,4502679.509864689
32646,7762355.207870284
32647,13264825.543926954
32648,7070282.637414668
32649,5566574.006610829
32650,7161731.403403904
32651,2141607.0445818743
32652,8386290.46444401
32653,10145881.489628728
32654,5421329.835363295
32655,10882330.779231424
32656,4901495.637541294
32657,5931922.0266488725
32658,5873122.723479335
32659,3885271.8686881233
32660,13772226.562589299
32661,6037699.833962801
32662,10042001.513726981
32663,10651401.246907681
32664,10482438.64157647
32665,10608573.817989517
32666,7114927.562927576
32667,6870604.745599798
32668,5544189.933280165
32669,12805298.20568803
32670,6179369.578790844
32671,5939347.585592793
32672,4315505.854005238
32673,9015021.426187506
32674,5443867.465644274
32675,3885328.5154816625
32676,7597788.351458336
32677,5638813.20016006
32678,9152632.825759402
32679,3849780.357217882
32680,12347058.880315848
32681,8313970.359332672
32682,6660246.390224905
32683,11252735.308030374
32684,8496176.421174953
32685,6842984.827817111
32686,7326282.9752864735
32687,4400325.646907792
32688,5812212.258006933
32689,7396085.934618031
32690,10106063.040080324
32691,6640475.119428818
32692,9669253.172720117
32693,7414036.364491159
32694,8436189.947452221
32695,9130406.851312824
32696,3418083.867815797
32697,6138044.497413242
32698,5926264.366078537
32699,4938462.791420052
32700,9138953.961032867
32701,11457435.093616186
32702,12231110.779057225
32703,8094767.547546631
32704,10822668.715487588
32705,10722361.905524768
32706,4281641.653039738
32707,7951317.126367294
32708,6705632.654132653
32709,4836402.184102829
32710,11146708.444149204
32711,4917707.0044443235
32712,9944491.690798555
32713,5825581.300535486
32714,6037690.32118828
32715,4611145.597601292
32716,4724615.674508375
32717,6859945.56530896
32718,8968612.17479781
32719,5667019.4818584565
32720,4048017.599705115
32721,11102378.388791403
32722,6225662.960354268
32723,4931710.708681597
32724,7640100.285893027
32725,13903490.84108732
32726,4872555.521084497
32727,2959637.0920768906
32728,10202999.876429258
32729,5631354.914067376
32730,8879249.245737085
32731,6769929.605629262
32732,7250871.829434725
32733,3685501.635108509
32734,6961342.96531255
32735,5333443.107385912
32736,5378777.754012273
32737,5435678.478137787
32738,6352239.563428582
32739,28306869.64314885
32740,6058291.589446341
32741,5793684.216776196
32742,9308996.885241969
32743,5095498.995575142
32744,16532539.07544641
32745,5893176.294790903
32746,10604216.397529742
32747,7308072.817174489
32748,2552653.5143853826
32749,3173897.7907620473
32750,9871156.845574202
32751,6759631.405978569
32752,17571653.41696887
32753,7435172.972593872
32754,8524234.796887858
32755,8403038.767775651
32756,6815006.539384212
32757,10308016.79818084
32758,6081859.100122102
32759,4630479.721055407
32760,4745188.514968587
32761,4809170.060981747
32762,7597156.8568414925
32763,5298346.28469932
32764,5687076.532947639
32765,4107230.715694611
32766,6552160.341426561
32767,5256177.773028153
32768,6243932.546798996
32769,5924654.717255937
32770,7259027.604759861
32771,11998254.455613019
32772,16118321.895817207
32773,5737940.53084385
32774,7002742.421675917
32775,7308515.738294909
32776,5235406.179514898
32777,5244250.805544894
32778,5577441.367217428
32779,5392748.605321395
32780,6571279.684178399
32781,8733567.646273691
32782,5349192.901677845
32783,7619111.3899558075
32784,10346176.489324715
32785,4592075.105243546
32786,4170768.667232334
32787,9658757.373279762
32788,4349775.895015784
32789,5641200.271158661
32790,5549065.327555455
32791,5717568.225378381
32792,4380974.445694818
32793,11838735.983888624
32794,2104682.785192532
32795,4424124.002013629
32796,7228475.230336031
32797,5433480.187153148
32798,6798769.644747646
32799,11237388.046647346
32800,3749281.4115892467
32801,6851308.105439358
32802,8752404.035888953
32803,4688143.078470568
32804,7663233.1795232445
32805,12895534.47029892
32806,5622425.887236164
32807,4700034.729819172
32808,5913548.439711328
32809,8579866.97259223
32810,6231447.151926783
32811,5982766.894378499
32812,4307548.153373368
32813,7162076.430938893
32814,3776725.4203707115
32815,5131422.533307155
32816,3614439.7601149646
32817,6431801.645736163
32818,8896489.013688805
32819,3360486.1938302526
32820,4844362.663938316
32821,11393565.703079687
32822,5161779.966376487
32823,8991437.175330425
32824,7263031.356292578
32825,5228459.05732076
32826,9158268.55068001
32827,8876006.520089636
32828,6918580.289174488
32829,6724449.092755328
32830,5965166.135839045
32831,5248623.701213036
32832,3667840.192689453
32833,10648049.321990268
32834,9276277.343974054
32835,5601345.033485074
32836,5698743.993129185
32837,5220605.892196212
32838,5270075.932190538
32839,25151227.80707061
32840,5834005.98994519
32841,4205747.377838431
32842,5689890.7648903215
32843,3662834.022363699
32844,5973449.65069527
32845,8207132.219773899
32846,8006099.24428611
32847,3939538.985672165
32848,8793415.457191888
32849,3762388.889033737
32850,6709172.768725566
32851,9182319.697481645
32852,3786989.701648334
32853,4052408.8875560374
32854,7862845.616437842
32855,7325942.986762539
32856,4993380.620260051
32857,8289210.176364942
32858,2450867.238828514
32859,6414472.413936854
32860,6882358.785834411
32861,4700270.990459481
32862,7794990.006804441
32863,5688698.765399958
32864,6660545.965402228
32865,5009782.635121856
32866,2842346.2630131505
32867,4375192.246087867
32868,8194802.523314118
32869,7552142.745579816
32870,6832894.807139802
32871,4275776.390501328
32872,10361250.767203389
32873,4604258.711673159
32874,5625908.3597412165
32875,9005177.565101448
32876,5021487.35893581
32877,9942424.918977078
32878,8613225.434056615
32879,3430925.137099054
32880,7085107.471472391
32881,7015497.827797563
32882,7070159.908401322
32883,5598397.805414855
32884,8593843.491630752
32885,4883784.1367946705
32886,5231648.488304908
32887,5679731.760512668
32888,9213847.684016466
32889,4340797.114355791
32890,4107230.715694611
32891,5777646.300146705
32892,4946778.118154372
32893,10322379.107232343
32894,5401360.18524565
32895,8527297.102532927
32896,6064072.603913095
32897,3360486.1938302526
32898,11044103.518721921
32899,8591441.74398225
32900,5690794.173135593
32901,6042699.021783416
32902,7616046.5736161135
32903,6740258.962581014
32904,11434970.649510335
32905,6212637.083474534
32906,6527756.065586089
32907,4005171.380438125
32908,7696904.022857336
32909,3462553.102462633
32910,8861717.50051451
32911,6415530.954842942
32912,6537404.774293571
32913,7453228.26784832
32914,3124001.540347282
32915,6434520.048586986
32916,8993816.366769133
32917,5212064.840561076
32918,9447249.463822445
32919,11764014.911180954
32920,4678823.9243922625
32921,6376604.202994179
32922,5187207.803511649
32923,4896689.053924851
32924,2918524.3834564374
32925,4856745.24698632
32926,4999216.864327313
32927,9549262.41667054
32928,6861726.240661883
32929,9318531.094342142
32930,4835366.4437205475
32931,8354737.682876705
32932,5820057.941686928
32933,4872492.9226104375
32934,4677427.721052665
32935,10459685.635724232
32936,5615686.177429396
32937,4897865.336497896
32938,8214024.3524831245
32939,3885328.5154816625
32940,7073558.54311187
32941,20338661.73090786
32942,6676193.940997158
32943,4675751.336066081
32944,4295482.440854195
32945,5007831.484376195
32946,6852672.8501735395
32947,14906686.059989965
32948,10176129.81270604
32949,5642821.366101984
32950,4450423.830605998
32951,7819784.802830503
32952,8155824.775386619
32953,6839470.910120133
32954,7473024.837428411
32955,9847907.49565189
32956,5639497.864573272
32957,9551960.377896355
32958,10037945.00228473
32959,10318381.576935524
32960,3732454.677005528
32961,9654684.342491997
32962,3882455.283079753
32963,7393401.025314679
32964,4980697.384345453
32965,7868367.902405315
32966,5585636.326163333
32967,7180956.891993025
32968,6942746.781101086
32969,5499864.499095505
32970,5509250.95192039
32971,3436824.32303445
32972,4961638.27848474
32973,6610464.392617355
32974,9659553.869923033
32975,4905066.201433558
32976,6128220.406732197
32977,7114184.856903845
32978,6945384.678450533
32979,5889968.21728305
32980,4932319.339282659
32981,4904255.250542329
32982,5803518.029734411
32983,6639921.54455691
32984,4071578.1472131303
32985,4515336.723752632
32986,6214134.509503953
32987,9539408.113227922
32988,5793564.633616732
32989,5192983.274865635
32990,6051760.67614149
32991,3576303.3981633424
32992,5635159.606981565
32993,5029047.131160706
32994,2636190.728751655
32995,7581176.337060373
32996,9327372.59637766
32997,8760191.5539706
32998,14656254.26619915
32999,3441478.773887559
33000,4975238.641244853
33001,6395418.761778903
33002,6115579.556062502
33003,3065626.4796064952
33004,6398897.3122571595
33005,5284013.117110192
33006,11668827.986294905
33007,5114516.150046111
33008,4072489.5797546995
33009,7122891.34612944
33010,6651572.675313874
33011,4567471.194213393
33012,4108504.6638999693
33013,4598918.992463547
33014,5929750.915220237
33015,7379547.5544504775
33016,3645822.8298951513
33017,4704141.865584564
33018,5103340.057547797
33019,5777646.300146705
33020,4966767.4812341705
33021,7664855.954311597
33022,6902073.5912771
33023,8405270.65626502
33024,15364661.466135213
33025,5527973.612022038
33026,5311538.018068901
33027,4285398.037454351
33028,5037252.284016065
33029,7271342.752437697
33030,9414141.83930552
33031,4559676.136712655
33032,8321433.828091442
33033,7630642.785642755
33034,2474277.3047275506
33035,6848529.284981953
33036,5435217.292697811
33037,6846435.919841697
33038,6900701.895797865
33039,10027758.506586378
33040,9591816.977819193
33041,3869664.364074324
33042,8690141.732320394
33043,6838076.071425405
33044,6408337.193838382
33045,9289115.792278836
33046,9819975.031157665
33047,7505381.369311235
33048,9255702.224670574
33049,16700432.14703436
33050,8513829.587548438
33051,5882181.87433496
33052,9775684.605010387
33053,7423709.8464385765
33054,4304018.13784065
33055,12243222.636538193
33056,6157449.96489134
33057,9082289.708779935
33058,6059540.715549465
33059,9088178.767511535
33060,4397576.121722868
33061,3034437.641635123
33062,6626379.611933558
33063,7483013.510805109
33064,3843342.878289774
33065,8007685.85634859
33066,8982876.95674376
33067,5659493.26997856
33068,6298037.173547857
33069,13394850.242485965
33070,10397584.868659163
33071,10373969.89593572
33072,4984525.267825952
33073,4112336.315697706
33074,10870591.032572053
33075,7175643.995683705
33076,6034030.3724516
33077,6494006.007074269
33078,5677684.0888677165
33079,11155301.899417505
33080,6594327.188716075
33081,12255511.19856147
33082,9625397.918435479
33083,5973530.820985067
33084,5226912.720891325
33085,7947348.774018833
33086,8954969.023732008
33087,4806626.419624129
33088,3587657.668900636
33089,9974192.328059083
33090,7510462.1926248325
33091,4195179.116705941
33092,9120477.834361462
33093,14906332.314328514
33094,4418849.9427508265
33095,4388214.46168087
33096,8359492.637253035
33097,4749557.955298424
33098,5277699.35197395
33099,6481437.232813993
33100,7622375.198318099
33101,5045637.440504139
33102,4961184.294800658
33103,5058967.387387454
33104,5908483.466608078
33105,11242699.569558125
33106,3955315.9577780124
33107,3682813.671741308
33108,11914870.435948916
33109,6606919.455908341
33110,6218848.778310937
33111,6190046.745020008
33112,4505935.210034623
33113,7288063.988226113
33114,4469332.301543197
33115,9304792.55209062
33116,5634355.408099486
33117,4853276.582706461
33118,11388088.174461361
33119,10313216.721671239
33120,2243940.9793983637
33121,6015145.074660728
33122,4486124.697239886
33123,27502841.023088705
33124,5170304.324161431
33125,5969084.598670642
33126,5285930.097887192
33127,5935297.251033279
33128,7808513.014447481
33129,12949171.73452994
33130,8262389.120461538
33131,9002360.42200018
33132,4418333.162896234
33133,23334248.03012735
33134,7827452.020363846
33135,9258100.489521764
33136,9499790.41995708
33137,4207141.681996135
33138,13705221.174957616
33139,5959544.51455914
33140,6173553.446846833
33141,6546985.051438371
33142,7812358.464221856
33143,3523849.9514396507
33144,5667436.617419756
33145,8022971.593739022
33146,6055570.925004323
33147,3825896.507796762
33148,6791244.96630442
33149,12962179.390034655
33150,5648463.696936082
33151,6554319.26131759
33152,15051481.065851135
33153,18076820.806840576
33154,8547000.589157632
33155,13181134.194446992
33156,9016470.819100527
33157,4932531.778932568
33158,12044314.505002223
33159,4173392.7228038674
33160,5250788.48911056
33161,6073017.384776577
33162,7533114.344578441
33163,5663914.299311771
33164,5830262.471431014
33165,8046878.641379803
33166,5718562.57425721
33167,4618252.503779937
33168,8053573.341466727
33169,4968733.746182884
33170,5818032.399518234
33171,6885068.621082976
33172,11223539.714048212
33173,3625670.7144097867
33174,6107122.768335697
33175,3609157.398306482
33176,6465563.883007761
33177,6908288.4428704325
33178,5977465.154696062
33179,12263661.01519476
33180,6424919.371970818
33181,6407149.347759248
33182,5375725.5120098535
33183,3160428.160667617
33184,5050444.275424356
33185,7557491.622910435
33186,3955963.085933455
33187,5613497.995622588
33188,5352157.205409113
33189,12085876.400008116
33190,6377889.073374359
33191,13368442.0285854
33192,8783839.056204455
33193,7070159.908401322
33194,4505935.210034623
33195,7292562.850993848
33196,4193592.038596123
33197,7839298.553416456
33198,4608184.054431129
33199,4617783.517640946
33200,4826260.392282086
33201,6454342.295875565
33202,10080514.75785366
33203,9586347.522792822
33204,7168370.973838526
33205,5121104.518165972
33206,6482014.129471626
33207,11759207.791321032
33208,10844148.03400065
33209,8268656.750466297
33210,2262606.0815931545
33211,6658089.474599737
33212,5565868.617283588
33213,4830137.431809261
33214,6795291.7898744065
33215,5300779.288275054
33216,4073650.9582320247
33217,4047206.799886561
33218,4628794.791701274
33219,3609157.398306482
33220,7070159.908401322
33221,5504145.462798842
33222,5203235.973473758
33223,1712285.8734951525
33224,7762860.95821695
33225,6769424.378443184
33226,6003968.593134179
33227,3856056.3498578975
33228,4585335.080238231
33229,7247212.352059165
33230,6347198.1594402725
33231,7238280.371855258
33232,8557222.299684014
33233,7754976.111954156
33234,12281296.347587148
33235,8361890.804255964
33236,7408286.609769004
33237,15558099.933641233
33238,6241548.687484126
33239,6960084.907015669
33240,7045350.573729963
33241,6817631.43108307
33242,4637257.143136434
33243,4483218.286324403
33244,10478107.188691778
33245,5306276.148497116
33246,6083533.059480082
33247,4668704.808969836
33248,11406974.442910362
33249,16218805.55515819
33250,9921860.766388718
33251,8902671.44853286
33252,9581264.302609622
33253,4978403.245148024
33254,4792329.943785008
33255,8155824.775386619
33256,9506943.932687722
33257,7005730.324992642
33258,19195892.918594725
33259,4626306.85934388
33260,4662923.1521918615
33261,8586291.654727764
33262,6578184.651704369
33263,8272175.675699088
33264,7376105.357123875
33265,10562989.801565308
33266,5872323.225590661
33267,9130870.105842939
33268,6229791.046393603
33269,7566524.195200579
33270,4712755.268925906
33271,6994399.891033724
33272,4922018.619126167
33273,6709939.080621416
33274,5241489.595501374
33275,8588851.802278953
33276,9049587.40100326
33277,6272140.794612114
33278,1798990.2078615252
33279,6216810.626690243
33280,6344733.003447997
33281,5326417.9701631265
33282,7905163.957645121
33283,8190674.968219179
33284,5431551.605008665
33285,12675584.731417578
33286,6242528.11491711
33287,3148633.370663019
33288,11225296.785356134
33289,4972041.745560203
33290,6959142.1515260255
33291,6552804.370197531
33292,10837576.129789032
33293,6193931.301107488
33294,5421089.994575785
33295,4415142.548932304
33296,4615973.134090263
33297,7371179.84370214
33298,7846744.995503631
33299,14187921.755637914
33300,4247372.242529381
33301,8863971.994727306
33302,3528246.1794386758
33303,8938991.482159784
33304,11514840.02203608
33305,6318206.159324365
33306,6256553.199137225
33307,9238189.321253745
33308,7888992.560307562
33309,6341627.892984637
33310,14014458.262279298
33311,7307429.462471324
33312,5217994.52276025
33313,6720528.686413862
33314,9595811.868398365
33315,9357750.489410428
33316,8804689.391457062
33317,9281523.603977025
33318,8951371.357036412
33319,4580506.409426081
33320,9306975.947849156
33321,5682783.405619827
33322,4975306.934632165
33323,10480717.171838712
33324,9797274.92119205
33325,10337517.790085461
33326,7592679.387783303
33327,6223730.450482808
33328,6609783.587589961
33329,9276219.204264717
33330,3369531.5401479593
33331,17643092.400421564
33332,4307913.265298327
33333,11157303.735291192
33334,4886078.318683452
33335,9870628.816486225
33336,14373718.736612987
33337,3051180.9523169105
33338,10338893.888592467
33339,5286024.849706606
33340,7552867.502283569
33341,7529881.355879016
33342,15153041.973324109
33343,5636685.1450786535
33344,4239652.563529026
33345,5508882.208241038
33346,10578506.958214173
33347,13205123.428196386
33348,6410943.233209953
33349,6230962.025647529
33350,5996568.621113686
33351,11288915.968825864
33352,5703737.367975698
33353,6613818.89213158
33354,6270433.390039031
33355,5149232.112741882
33356,6858369.377589377
33357,9272041.18451915
33358,3056159.525934321
33359,10137597.504377766
33360,3010329.6346735824
33361,9176633.388831262
33362,2519449.636959226
33363,5822173.750819488
33364,6432342.85244731
33365,8911707.888680441
33366,12339349.131324178
33367,5602654.722265989
33368,7793832.117267621
33369,6515861.346413195
33370,5620883.202342733
33371,6873672.714221295
33372,4692408.809043965
33373,5665012.590900716
33374,6589016.9117256
33375,5727837.468717162
33376,6193238.200030132
33377,8265733.814665306
33378,18911866.571241304
33379,6600371.376393995
33380,7783359.568151976
33381,4697294.099814044
33382,5253040.092230167
33383,8930576.804743627
33384,8749322.886646636
33385,1497188.9938662103
33386,9641123.741958048
33387,7887235.632975658
33388,8601241.302126948
33389,4621064.963980347
33390,6552160.341426561
33391,5311538.018068901
33392,11298689.813155998
33393,8598878.686686197
33394,3549023.0552297328
33395,9585940.178494515
33396,8684072.440919481
33397,5877975.958828318
33398,4904834.713256519
33399,10229851.728801401
33400,16312015.329529664
33401,10501391.817642039
33402,2241685.221031815
33403,10053243.710992185
33404,9171645.331058377
33405,9814444.1383957
33406,6105265.816442588
33407,5241489.595501374
33408,7619693.207808389
33409,10158475.597352976
33410,6602909.756129797
33411,5330224.36555372
33412,11562522.76162906
33413,5653105.564734447
33414,7877024.09535125
33415,16265763.840355003
33416,12028816.88515196
33417,5627922.06918842
33418,6318078.418960107
33419,8021036.236491314
33420,8495225.696742395
33421,7294080.358064435
33422,7509954.663111562
33423,2570420.991081653
33424,7389655.165156061
33425,5254460.101202213
33426,6925277.8378431285
33427,15084067.7174172
33428,4920795.5476104
33429,5118469.690213616
33430,2274166.1823192094
33431,4192671.753389701
33432,6588922.493926082
33433,6571362.514246239
33434,13863736.373636406
33435,7869284.079306289
33436,3560833.448092394
33437,5126301.318942996
33438,4418849.9427508265
33439,2588543.3333510496
33440,6430078.407144675
33441,4418849.9427508265
33442,9002360.42200018
33443,6890922.34382373
33444,12038361.746944869
33445,4621064.963980347
33446,8775806.563161453
33447,3829807.932349794
33448,5536743.962786588
33449,18107281.270093814
33450,5618637.7875648895
33451,10826216.037400331
33452,9243039.940281818
33453,5014382.223227283
33454,6481921.128665407
33455,7934867.5028113555
33456,6610759.520529358
33457,4313589.004230927
33458,2499915.816329314
33459,19497348.34672043
33460,10191887.698281609
33461,11535002.279836385
33462,7298103.63947376
33463,5223008.889511251
33464,12767140.68657967
33465,5008163.437265536
33466,5246562.500034018
33467,6459702.896350541
33468,5951195.127800173
33469,9999694.268409595
33470,5817587.270822955
33471,1742325.9765389268
33472,9502821.73094861
33473,9083362.72677375
33474,4694965.282771975
33475,3475639.9221647214
33476,6356696.532716298
33477,8914909.498346025
33478,6694378.577242003
33479,9871748.35532949
33480,6365006.142592499
33481,7529725.131625133
33482,4109530.4467582684
33483,13479973.532796206
33484,5228250.1401651995
33485,13389514.133223007
33486,11524438.799951931
33487,6458282.058156348
33488,10631386.87581746
33489,9796963.09121755
33490,11607695.038934326
33491,7917866.789089999
33492,5951467.269069552
33493,7882888.786615003
33494,6874086.193294748
33495,7698767.39591422
33496,7137195.310484415
33497,11805644.190818487
33498,9706696.42180184
33499,7674758.840322119
33500,7552142.745579816
33501,6502180.344292281
33502,5315648.504070249
33503,9103029.85558208
33504,9088051.79468139
33505,6149993.695718162
33506,8889744.758937124
33507,8071061.596605372
33508,5811971.712343397
33509,5689532.050658222
33510,9518819.289397277
33511,6928232.986992724
33512,6343662.41479436
33513,15357526.345984448
33514,4668704.808969836
33515,5118469.690213616
33516,5347929.936722203
33517,6509748.494122336
33518,5851995.60621707
33519,5992668.673472254
33520,6369298.6451392565
33521,7061056.33792698
33522,5059163.038558435
33523,5714204.999927442
33524,7859776.18606301
33525,7099153.620366787
33526,9605154.483220402
33527,5817760.539403606
33528,5396059.529174301
33529,2260916.845461444
33530,5438142.731485419
33531,5903220.158370991
33532,4526655.25406164
33533,5603191.075583719
33534,2491069.307384646
33535,9840857.405830877
33536,7546639.30415899
33537,4043492.731145429
33538,8106002.202169508
33539,8350718.059465324
33540,9145786.239926998
33541,10183499.603534976
33542,14157832.62295086
33543,8671616.51974728
33544,6005694.870838149
33545,11276544.648559283
33546,6328554.710953787
33547,8482818.077439906
33548,11046493.260001833
33549,8605576.434380075
33550,13837631.963081071
33551,8954849.004431805
33552,6578184.651704369
33553,4625752.742932166
33554,9203785.140687145
33555,11154963.470326671
33556,4436208.281452449
33557,7536412.067045219
33558,19602228.95513828
33559,8283522.223619916
33560,5884593.661769074
33561,1742325.9765389268
33562,7768247.564256633
33563,7026755.916713627
33564,5523444.307384085
33565,5530512.28344375
33566,8759620.800774693
33567,9401103.253202382
33568,1682245.7704513778
33569,4481917.451591732
33570,10001695.186292827
33571,2563422.1264020996
33572,4969071.72778292
33573,3367562.929351181
33574,8830625.816891106
33575,5682783.405619827
33576,5224665.106297449
33577,9271165.891360795
33578,12208204.613936318
33579,10003252.613138357
33580,8487232.104766853
33581,7101091.858000577
33582,8087706.957621382
33583,6556677.961525072
33584,4306525.864892495
33585,4372229.223786523
33586,4915378.587661524
33587,6474294.468451263
33588,8038299.87387315
33589,8123865.487917691
33590,5172805.951741654
33591,9606641.586431513
33592,7552502.50340794
33593,4523370.332440672
33594,10454517.482240077
33595,3117815.938631878
33596,7214076.117385269
33597,5906430.047420036
33598,5653124.908789908
33599,6329593.969902945
33600,4108504.6638999693
33601,3386509.2859090953
33602,7070159.908401322
33603,7564240.7467556335
33604,5364806.902703149
33605,5565004.813597739
33606,5552442.954256599
33607,10016751.530717565
33608,11256972.974225098
33609,6507559.483043886
33610,10069233.329106512
33611,5110621.000710221
33612,4395796.151683714
33613,4203268.163340637
33614,4503839.513430949
33615,4800196.682729071
33616,8503146.430113707
33617,6026837.305108339
33618,4743258.539274941
33619,8335748.333283984
33620,7263362.896438175
33621,1742325.9765389268
33622,6801340.362161288
33623,5177085.634042699
33624,7622375.198318099
33625,2588455.545605245
33626,11051391.415610049
33627,3776725.4203707115
33628,5366890.73619295
33629,8548955.205144402
33630,6149516.3273852775
33631,10598488.477998953
33632,6369298.6451392565
33633,5264426.900770588
33634,16224012.08720027
33635,8002878.367189428
33636,7550915.430833866
33637,3042824.5795439677
33638,8829632.34193681
33639,8897372.305728454
33640,10310514.399566121
33641,6687910.045752663
33642,9808904.069935484
33643,4502228.0796668865
33644,5674251.924444096
33645,7192500.202676673
33646,8852878.011594148
33647,5783551.794400163
33648,5405626.311345987
33649,5607131.681071585
33650,6306111.968251919
33651,6713199.602683326
33652,8764395.471390294
33653,5497689.662396297
